datetime,Distance_82,Distance_83
2024-07-05 04:07:10.350252,0.76,0.48
2024-07-05 04:07:10.458951,0.81,0.48
2024-07-05 04:07:10.472951,0.81,0.49
2024-07-05 04:07:10.582900,0.76,0.49
2024-07-05 04:07:10.595870,0.76,0.47
2024-07-05 04:07:10.704754,0.8,0.47
2024-07-05 04:07:10.719059,0.8,0.44
2024-07-05 04:07:10.951106,0.76,0.44
2024-07-05 04:07:10.965115,0.76,0.46
2024-07-05 04:07:11.074198,0.79,0.46
2024-07-05 04:07:11.088642,0.79,0.46
2024-07-05 04:07:11.196335,0.8,0.46
2024-07-05 04:07:11.210636,0.8,0.46
2024-07-05 04:07:11.320218,0.73,0.46
2024-07-05 04:07:11.333588,0.73,0.48
2024-07-05 04:07:11.442254,0.76,0.48
2024-07-05 04:07:11.456364,0.76,0.48
2024-07-05 04:07:11.566301,0.73,0.48
2024-07-05 04:07:11.580521,0.73,0.48
2024-07-05 04:07:11.688575,0.75,0.48
2024-07-05 04:07:11.702682,0.75,0.45
2024-07-05 04:07:12.058379,0.76,0.45
2024-07-05 04:07:12.071468,0.76,0.49
2024-07-05 04:07:12.181389,0.74,0.49
2024-07-05 04:07:12.195036,0.74,0.51
2024-07-05 04:07:12.303951,0.77,0.51
2024-07-05 04:07:12.318092,0.77,0.47
2024-07-05 04:07:12.427149,0.73,0.47
2024-07-05 04:07:12.441180,0.73,0.47
2024-07-05 04:07:12.550495,0.76,0.47
2024-07-05 04:07:12.563429,0.76,0.52
2024-07-05 04:07:12.672894,0.78,0.52
2024-07-05 04:07:12.686895,0.78,0.5
2024-07-05 04:07:12.796272,0.77,0.5
2024-07-05 04:07:12.809323,0.77,0.47
2024-07-05 04:07:12.919775,0.77,0.47
2024-07-05 04:07:12.932756,0.77,0.49
2024-07-05 04:07:13.042702,0.76,0.49
2024-07-05 04:07:13.055715,0.76,0.49
2024-07-05 04:07:13.164276,0.76,0.49
2024-07-05 04:07:13.178273,0.76,0.49
2024-07-05 04:07:13.288390,0.81,0.49
2024-07-05 04:07:13.302399,0.81,0.46
2024-07-05 04:07:13.411523,0.76,0.46
2024-07-05 04:07:13.425168,0.76,0.51
2024-07-05 04:07:13.534560,0.78,0.51
2024-07-05 04:07:13.548683,0.78,0.47
2024-07-05 04:07:13.656883,0.8,0.47
2024-07-05 04:07:13.670967,0.8,0.49
2024-07-05 04:07:13.780817,0.83,0.49
2024-07-05 04:07:13.793992,0.83,0.49
2024-07-05 04:07:13.903513,0.79,0.49
2024-07-05 04:07:13.917526,0.79,0.49
2024-07-05 04:07:14.026978,0.79,0.49
2024-07-05 04:07:14.039876,0.79,0.47
2024-07-05 04:07:14.149087,0.82,0.47
2024-07-05 04:07:14.163093,0.82,0.48
2024-07-05 04:07:14.272854,0.73,0.48
2024-07-05 04:07:14.286144,0.73,0.46
2024-07-05 04:07:14.641072,0.74,0.46
2024-07-05 04:07:14.654956,0.74,0.51
2024-07-05 04:07:14.764597,0.8,0.51
2024-07-05 04:07:15.009942,0.81,0.51
2024-07-05 04:07:15.023463,0.81,0.52
2024-07-05 04:07:15.133072,0.81,0.52
2024-07-05 04:07:15.147110,0.81,0.46
2024-07-05 04:07:15.256875,0.74,0.46
2024-07-05 04:07:15.270136,0.74,0.46
2024-07-05 04:07:15.379204,0.68,0.46
2024-07-05 04:07:15.393296,0.68,0.46
2024-07-05 04:07:15.501968,0.75,0.46
2024-07-05 04:07:15.515941,0.75,0.45
2024-07-05 04:07:15.625670,0.72,0.45
2024-07-05 04:07:15.639670,0.72,0.5
2024-07-05 04:07:15.747963,0.76,0.5
2024-07-05 04:07:15.762023,0.76,0.45
2024-07-05 04:07:15.871220,0.77,0.45
2024-07-05 04:07:15.884904,0.77,0.48
2024-07-05 04:07:15.994155,0.72,0.48
2024-07-05 04:07:16.007165,0.72,0.46
2024-07-05 04:07:16.116687,0.75,0.46
2024-07-05 04:07:16.130911,0.75,0.49
2024-07-05 04:07:16.240081,0.72,0.49
2024-07-05 04:07:16.254088,0.72,0.48
2024-07-05 04:07:16.362920,0.74,0.48
2024-07-05 04:07:16.376362,0.74,0.5
2024-07-05 04:07:16.485679,0.69,0.5
2024-07-05 04:07:16.499682,0.69,0.51
2024-07-05 04:07:16.609706,0.76,0.51
2024-07-05 04:07:16.623438,0.76,0.53
2024-07-05 04:07:16.731329,0.75,0.53
2024-07-05 04:07:16.745340,0.75,0.52
2024-07-05 04:07:16.855237,0.78,0.52
2024-07-05 04:07:16.869084,0.78,0.48
2024-07-05 04:07:17.223549,0.76,0.48
2024-07-05 04:07:17.237485,0.76,0.5
2024-07-05 04:07:17.346730,0.76,0.5
2024-07-05 04:07:17.360816,0.76,0.5
2024-07-05 04:07:17.469534,0.76,0.5
2024-07-05 04:07:17.484615,0.76,0.53
2024-07-05 04:07:17.592959,0.69,0.53
2024-07-05 04:07:17.606958,0.69,0.48
2024-07-05 04:07:17.716003,0.73,0.48
2024-07-05 04:07:17.730090,0.73,0.48
2024-07-05 04:07:17.839727,0.72,0.48
2024-07-05 04:07:17.853752,0.72,0.49
2024-07-05 04:07:17.962125,0.76,0.49
2024-07-05 04:07:17.976532,0.76,0.48
2024-07-05 04:07:18.084917,0.75,0.48
2024-07-05 04:07:18.098929,0.75,0.54
2024-07-05 04:07:18.221753,0.75,0.51
2024-07-05 04:07:18.345062,0.75,0.49
2024-07-05 04:07:18.453930,0.76,0.49
2024-07-05 04:07:18.468083,0.76,0.52
2024-07-05 04:07:18.577531,0.8,0.52
2024-07-05 04:07:18.591455,0.8,0.5
2024-07-05 04:07:18.700465,0.78,0.5
2024-07-05 04:07:18.713577,0.78,0.51
2024-07-05 04:07:18.823728,0.76,0.51
2024-07-05 04:07:18.837406,0.76,0.52
2024-07-05 04:07:18.946452,0.76,0.52
2024-07-05 04:07:18.959623,0.76,0.52
2024-07-05 04:07:19.069466,0.74,0.52
2024-07-05 04:07:19.083511,0.74,0.47
2024-07-05 04:07:19.192084,0.73,0.47
2024-07-05 04:07:19.205777,0.73,0.5
2024-07-05 04:07:19.315012,0.69,0.5
2024-07-05 04:07:19.329153,0.69,0.49
2024-07-05 04:07:19.438281,0.78,0.49
2024-07-05 04:07:19.452329,0.78,0.52
2024-07-05 04:07:19.807097,0.75,0.52
2024-07-05 04:07:19.820108,0.75,0.48
2024-07-05 04:07:19.929604,0.78,0.48
2024-07-05 04:07:19.943605,0.78,0.48
2024-07-05 04:07:20.052137,0.77,0.48
2024-07-05 04:07:20.066138,0.77,0.52
2024-07-05 04:07:20.175669,0.76,0.52
2024-07-05 04:07:20.189662,0.76,0.5
2024-07-05 04:07:20.299202,0.73,0.5
2024-07-05 04:07:20.312210,0.73,0.49
2024-07-05 04:07:20.421939,0.74,0.49
2024-07-05 04:07:20.435456,0.74,0.51
2024-07-05 04:07:20.544983,0.76,0.51
2024-07-05 04:07:20.558988,0.76,0.53
2024-07-05 04:07:20.667660,0.74,0.53
2024-07-05 04:07:20.681928,0.74,0.5
2024-07-05 04:07:20.790740,0.76,0.5
2024-07-05 04:07:20.804096,0.76,0.5
2024-07-05 04:07:20.913778,0.76,0.5
2024-07-05 04:07:20.928064,0.76,0.51
2024-07-05 04:07:21.037445,0.74,0.51
2024-07-05 04:07:21.051176,0.74,0.51
2024-07-05 04:07:21.159845,0.74,0.51
2024-07-05 04:07:21.173825,0.74,0.53
2024-07-05 04:07:21.282874,0.76,0.53
2024-07-05 04:07:21.296876,0.76,0.52
2024-07-05 04:07:21.406453,0.76,0.52
2024-07-05 04:07:21.419657,0.76,0.47
2024-07-05 04:07:21.529021,0.77,0.47
2024-07-05 04:07:21.542748,0.77,0.53
2024-07-05 04:07:21.651311,0.75,0.53
2024-07-05 04:07:21.665538,0.75,0.54
2024-07-05 04:07:21.775560,0.77,0.54
2024-07-05 04:07:21.788495,0.77,0.52
2024-07-05 04:07:21.898604,0.78,0.52
2024-07-05 04:07:21.912604,0.78,0.53
2024-07-05 04:07:22.020939,0.75,0.53
2024-07-05 04:07:22.034720,0.75,0.5
2024-07-05 04:07:22.390007,0.75,0.5
2024-07-05 04:07:22.403345,0.75,0.49
2024-07-05 04:07:22.513217,0.76,0.49
2024-07-05 04:07:22.526658,0.76,0.52
2024-07-05 04:07:22.636637,0.76,0.52
2024-07-05 04:07:22.882743,0.76,0.52
2024-07-05 04:07:22.896267,0.76,0.49
2024-07-05 04:07:23.004817,0.76,0.49
2024-07-05 04:07:23.018382,0.76,0.49
2024-07-05 04:07:23.128208,0.75,0.49
2024-07-05 04:07:23.141953,0.75,0.49
2024-07-05 04:07:23.251152,0.8,0.49
2024-07-05 04:07:23.265159,0.8,0.5
2024-07-05 04:07:23.374096,0.8,0.5
2024-07-05 04:07:23.388113,0.8,0.46
2024-07-05 04:07:23.496870,0.79,0.46
2024-07-05 04:07:23.510880,0.79,0.46
2024-07-05 04:07:23.620736,0.74,0.46
2024-07-05 04:07:23.633629,0.74,0.45
2024-07-05 04:07:23.742912,0.76,0.45
2024-07-05 04:07:23.756590,0.76,0.47
2024-07-05 04:07:23.866271,0.77,0.47
2024-07-05 04:07:23.879424,0.77,0.48
2024-07-05 04:07:23.989254,0.81,0.48
2024-07-05 04:07:24.003036,0.81,0.48
2024-07-05 04:07:24.112369,0.76,0.48
2024-07-05 04:07:24.125110,0.76,0.49
2024-07-05 04:07:24.234043,0.74,0.49
2024-07-05 04:07:24.248263,0.74,0.51
2024-07-05 04:07:24.357935,0.74,0.51
2024-07-05 04:07:24.371934,0.74,0.49
2024-07-05 04:07:24.481574,0.76,0.49
2024-07-05 04:07:24.495097,0.76,0.51
2024-07-05 04:07:24.604225,0.76,0.51
2024-07-05 04:07:24.617348,0.76,0.51
2024-07-05 04:07:24.972748,0.78,0.51
2024-07-05 04:07:24.986755,0.78,0.43
2024-07-05 04:07:25.096515,0.76,0.43
2024-07-05 04:07:25.109304,0.76,0.41
2024-07-05 04:07:25.219038,0.8,0.41
2024-07-05 04:07:25.233157,0.8,0.44
2024-07-05 04:07:25.341828,0.79,0.44
2024-07-05 04:07:25.355830,0.79,0.48
2024-07-05 04:07:25.465940,0.82,0.48
2024-07-05 04:07:25.477950,0.82,0.48
2024-07-05 04:07:25.587369,0.82,0.48
2024-07-05 04:07:25.601506,0.82,0.46
2024-07-05 04:07:25.710878,0.69,0.46
2024-07-05 04:07:25.724901,0.69,0.46
2024-07-05 04:07:25.834333,0.77,0.46
2024-07-05 04:07:25.848019,0.77,0.44
2024-07-05 04:07:25.957362,0.71,0.44
2024-07-05 04:07:25.971522,0.71,0.44
2024-07-05 04:07:26.080892,0.7,0.44
2024-07-05 04:07:26.094034,0.7,0.47
2024-07-05 04:07:26.202886,0.78,0.47
2024-07-05 04:07:26.217080,0.78,0.51
2024-07-05 04:07:26.325904,0.75,0.51
2024-07-05 04:07:26.340092,0.75,0.48
2024-07-05 04:07:26.449082,0.67,0.48
2024-07-05 04:07:26.463037,0.67,0.43
2024-07-05 04:07:26.571949,0.73,0.43
2024-07-05 04:07:26.585196,0.73,0.49
2024-07-05 04:07:26.695133,0.73,0.49
2024-07-05 04:07:26.709284,0.73,0.53
2024-07-05 04:07:26.817775,0.79,0.53
2024-07-05 04:07:26.831785,0.79,0.44
2024-07-05 04:07:26.940710,0.75,0.44
2024-07-05 04:07:26.954915,0.75,0.41
2024-07-05 04:07:27.063788,0.82,0.41
2024-07-05 04:07:27.079339,0.82,0.47
2024-07-05 04:07:27.186931,0.7,0.47
2024-07-05 04:07:27.201055,0.7,0.45
2024-07-05 04:07:27.555372,0.76,0.45
2024-07-05 04:07:27.569443,0.76,0.46
2024-07-05 04:07:27.678723,0.74,0.46
2024-07-05 04:07:27.692685,0.74,0.5
2024-07-05 04:07:27.801132,0.75,0.5
2024-07-05 04:07:27.816129,0.75,0.48
2024-07-05 04:07:27.924836,0.75,0.48
2024-07-05 04:07:27.939100,0.75,0.48
2024-07-05 04:07:28.048629,0.74,0.48
2024-07-05 04:07:28.061859,0.74,0.49
2024-07-05 04:07:28.170242,0.76,0.49
2024-07-05 04:07:28.184245,0.76,0.46
2024-07-05 04:07:28.293325,0.72,0.46
2024-07-05 04:07:28.307325,0.72,0.48
2024-07-05 04:07:28.417171,0.76,0.48
2024-07-05 04:07:28.430188,0.76,0.47
2024-07-05 04:07:28.539936,0.71,0.47
2024-07-05 04:07:28.553861,0.71,0.52
2024-07-05 04:07:28.663671,0.72,0.52
2024-07-05 04:07:28.676734,0.72,0.5
2024-07-05 04:07:28.786640,0.73,0.5
2024-07-05 04:07:28.800199,0.73,0.44
2024-07-05 04:07:28.908596,0.68,0.44
2024-07-05 04:07:28.922619,0.68,0.47
2024-07-05 04:07:29.031749,0.73,0.47
2024-07-05 04:07:29.045532,0.73,0.49
2024-07-05 04:07:29.154886,0.68,0.49
2024-07-05 04:07:29.168965,0.68,0.46
2024-07-05 04:07:29.278400,0.72,0.46
2024-07-05 04:07:29.291543,0.72,0.46
2024-07-05 04:07:29.400999,0.78,0.46
2024-07-05 04:07:29.414872,0.78,0.46
2024-07-05 04:07:29.523579,0.7,0.46
2024-07-05 04:07:29.537483,0.7,0.38
2024-07-05 04:07:29.783997,0.7,0.54
2024-07-05 04:07:30.139395,0.78,0.54
2024-07-05 04:07:30.152412,0.78,0.46
2024-07-05 04:07:30.262003,0.74,0.46
2024-07-05 04:07:30.276125,0.74,0.49
2024-07-05 04:07:30.384288,0.77,0.49
2024-07-05 04:07:30.399337,0.77,0.52
2024-07-05 04:07:30.506691,0.78,0.52
2024-07-05 04:07:30.521700,0.78,0.4
2024-07-05 04:07:30.631171,0.75,0.4
2024-07-05 04:07:30.644066,0.75,0.52
2024-07-05 04:07:30.753930,0.7,0.52
2024-07-05 04:07:30.768103,0.7,0.47
2024-07-05 04:07:30.877120,0.81,0.47
2024-07-05 04:07:30.891205,0.81,0.51
2024-07-05 04:07:31.000565,0.78,0.51
2024-07-05 04:07:31.013577,0.78,0.54
2024-07-05 04:07:31.123228,0.72,0.54
2024-07-05 04:07:31.137237,0.72,0.5
2024-07-05 04:07:31.245990,0.8,0.5
2024-07-05 04:07:31.259842,0.8,0.5
2024-07-05 04:07:31.369064,0.74,0.5
2024-07-05 04:07:31.382479,0.74,0.5
2024-07-05 04:07:31.491757,0.66,0.5
2024-07-05 04:07:31.505855,0.66,0.48
2024-07-05 04:07:31.614450,0.79,0.48
2024-07-05 04:07:31.628623,0.79,0.38
2024-07-05 04:07:31.737344,0.78,0.38
2024-07-05 04:07:31.751048,0.78,0.43
2024-07-05 04:07:31.860025,0.71,0.43
2024-07-05 04:07:31.874021,0.71,0.5
2024-07-05 04:07:31.984029,0.78,0.5
2024-07-05 04:07:31.997133,0.78,0.51
2024-07-05 04:07:32.107216,0.69,0.51
2024-07-05 04:07:32.121328,0.69,0.42
2024-07-05 04:07:32.229898,0.81,0.42
2024-07-05 04:07:32.243477,0.81,0.49
2024-07-05 04:07:32.352588,0.8,0.49
2024-07-05 04:07:32.366599,0.8,0.42
2024-07-05 04:07:32.721774,0.75,0.42
2024-07-05 04:07:32.735925,0.75,0.48
2024-07-05 04:07:32.845334,0.84,0.48
2024-07-05 04:07:32.858322,0.84,0.39
2024-07-05 04:07:32.967538,0.8,0.39
2024-07-05 04:07:32.981539,0.8,0.35
2024-07-05 04:07:33.091773,0.73,0.35
2024-07-05 04:07:33.104595,0.73,0.43
2024-07-05 04:07:33.213846,0.78,0.43
2024-07-05 04:07:33.227971,0.78,0.44
2024-07-05 04:07:33.336263,0.81,0.44
2024-07-05 04:07:33.350582,0.81,0.48
2024-07-05 04:07:33.460558,0.79,0.48
2024-07-05 04:07:33.473623,0.79,0.46
2024-07-05 04:07:33.582724,0.76,0.46
2024-07-05 04:07:33.596686,0.76,0.51
2024-07-05 04:07:33.705130,0.79,0.51
2024-07-05 04:07:33.720041,0.79,0.54
2024-07-05 04:07:33.828407,0.85,0.54
2024-07-05 04:07:33.841928,0.85,0.48
2024-07-05 04:07:33.951192,0.78,0.48
2024-07-05 04:07:33.965161,0.78,0.51
2024-07-05 04:07:34.074616,0.79,0.51
2024-07-05 04:07:34.088837,0.79,0.5
2024-07-05 04:07:34.197186,0.69,0.5
2024-07-05 04:07:34.211503,0.69,0.44
2024-07-05 04:07:34.320796,0.65,0.44
2024-07-05 04:07:34.334147,0.65,0.44
2024-07-05 04:07:34.443802,0.8,0.44
2024-07-05 04:07:34.457804,0.8,0.51
2024-07-05 04:07:34.566508,0.78,0.51
2024-07-05 04:07:34.580482,0.78,0.46
2024-07-05 04:07:34.689420,0.75,0.46
2024-07-05 04:07:34.703424,0.75,0.56
2024-07-05 04:07:34.812600,0.73,0.56
2024-07-05 04:07:34.826601,0.73,0.45
2024-07-05 04:07:34.935165,0.68,0.45
2024-07-05 04:07:34.949201,0.68,0.46
2024-07-05 04:07:35.304832,0.76,0.46
2024-07-05 04:07:35.318831,0.76,0.45
2024-07-05 04:07:35.427917,0.78,0.45
2024-07-05 04:07:35.441923,0.78,0.44
2024-07-05 04:07:35.550610,0.78,0.44
2024-07-05 04:07:35.565095,0.78,0.51
2024-07-05 04:07:35.673703,0.76,0.51
2024-07-05 04:07:35.688076,0.76,0.47
2024-07-05 04:07:35.796573,0.7,0.47
2024-07-05 04:07:35.810799,0.7,0.44
2024-07-05 04:07:35.919725,0.78,0.44
2024-07-05 04:07:35.933899,0.78,0.46
2024-07-05 04:07:36.042708,0.64,0.46
2024-07-05 04:07:36.055812,0.64,0.45
2024-07-05 04:07:36.166332,0.79,0.45
2024-07-05 04:07:36.179423,0.79,0.48
2024-07-05 04:07:36.288995,0.79,0.48
2024-07-05 04:07:36.303146,0.79,0.48
2024-07-05 04:07:36.411725,0.78,0.48
2024-07-05 04:07:36.425831,0.78,0.43
2024-07-05 04:07:36.533588,0.75,0.43
2024-07-05 04:07:36.548304,0.75,0.48
2024-07-05 04:07:36.657362,0.86,0.48
2024-07-05 04:07:36.671379,0.86,0.38
2024-07-05 04:07:36.780073,0.77,0.38
2024-07-05 04:07:36.794146,0.77,0.52
2024-07-05 04:07:36.903222,0.76,0.52
2024-07-05 04:07:36.917273,0.76,0.46
2024-07-05 04:07:37.027165,0.7,0.46
2024-07-05 04:07:37.040455,0.7,0.47
2024-07-05 04:07:37.149450,0.78,0.47
2024-07-05 04:07:37.164114,0.78,0.54
2024-07-05 04:07:37.272012,0.72,0.54
2024-07-05 04:07:37.286999,0.72,0.48
2024-07-05 04:07:37.395740,0.78,0.48
2024-07-05 04:07:37.410197,0.78,0.52
2024-07-05 04:07:37.519049,0.81,0.52
2024-07-05 04:07:37.532173,0.81,0.53
2024-07-05 04:07:37.887738,0.77,0.53
2024-07-05 04:07:37.900738,0.77,0.45
2024-07-05 04:07:38.010282,0.7,0.45
2024-07-05 04:07:38.024275,0.7,0.42
2024-07-05 04:07:38.133615,0.69,0.42
2024-07-05 04:07:38.147615,0.69,0.47
2024-07-05 04:07:38.256736,0.69,0.47
2024-07-05 04:07:38.270228,0.69,0.45
2024-07-05 04:07:38.379737,0.81,0.45
2024-07-05 04:07:38.394194,0.81,0.49
2024-07-05 04:07:38.502715,0.8,0.49
2024-07-05 04:07:38.515710,0.8,0.41
2024-07-05 04:07:38.626239,0.84,0.41
2024-07-05 04:07:38.639263,0.84,0.49
2024-07-05 04:07:38.748707,0.78,0.49
2024-07-05 04:07:38.762882,0.78,0.4
2024-07-05 04:07:38.872447,0.72,0.4
2024-07-05 04:07:38.885538,0.72,0.47
2024-07-05 04:07:38.994827,0.69,0.47
2024-07-05 04:07:39.009008,0.69,0.49
2024-07-05 04:07:39.118259,0.73,0.49
2024-07-05 04:07:39.131551,0.73,0.5
2024-07-05 04:07:39.240937,0.78,0.5
2024-07-05 04:07:39.254417,0.78,0.5
2024-07-05 04:07:39.363417,0.78,0.5
2024-07-05 04:07:39.377639,0.78,0.41
2024-07-05 04:07:39.487278,0.75,0.41
2024-07-05 04:07:39.500938,0.75,0.43
2024-07-05 04:07:39.610556,0.72,0.43
2024-07-05 04:07:39.622779,0.72,0.49
2024-07-05 04:07:39.732123,0.81,0.49
2024-07-05 04:07:39.746185,0.81,0.49
2024-07-05 04:07:39.856145,0.82,0.49
2024-07-05 04:07:39.869212,0.82,0.47
2024-07-05 04:07:39.978403,0.76,0.47
2024-07-05 04:07:39.992402,0.76,0.48
2024-07-05 04:07:40.101008,0.7,0.48
2024-07-05 04:07:40.115498,0.7,0.43
2024-07-05 04:07:40.471203,0.77,0.43
2024-07-05 04:07:40.485225,0.77,0.41
2024-07-05 04:07:40.594030,0.7,0.41
2024-07-05 04:07:40.608032,0.7,0.47
2024-07-05 04:07:40.729659,0.7,0.47
2024-07-05 04:07:40.853521,0.7,0.42
2024-07-05 04:07:40.961989,0.76,0.42
2024-07-05 04:07:40.976133,0.76,0.56
2024-07-05 04:07:41.085909,0.73,0.56
2024-07-05 04:07:41.100024,0.73,0.53
2024-07-05 04:07:41.209307,0.8,0.53
2024-07-05 04:07:41.222499,0.8,0.49
2024-07-05 04:07:41.331813,0.81,0.49
2024-07-05 04:07:41.344810,0.81,0.48
2024-07-05 04:07:41.455182,0.78,0.48
2024-07-05 04:07:41.468300,0.78,0.48
2024-07-05 04:07:41.578277,0.71,0.48
2024-07-05 04:07:41.591408,0.71,0.45
2024-07-05 04:07:41.701005,0.73,0.45
2024-07-05 04:07:41.714011,0.73,0.45
2024-07-05 04:07:41.824183,0.72,0.45
2024-07-05 04:07:41.837508,0.72,0.41
2024-07-05 04:07:41.961012,0.72,0.53
2024-07-05 04:07:42.083863,0.72,0.47
2024-07-05 04:07:42.192346,0.73,0.47
2024-07-05 04:07:42.206347,0.73,0.42
2024-07-05 04:07:42.314672,0.79,0.42
2024-07-05 04:07:42.329619,0.79,0.52
2024-07-05 04:07:42.438187,0.8,0.52
2024-07-05 04:07:42.452708,0.8,0.52
2024-07-05 04:07:42.561716,0.78,0.52
2024-07-05 04:07:42.575617,0.78,0.56
2024-07-05 04:07:42.684469,0.79,0.56
2024-07-05 04:07:42.698744,0.79,0.42
2024-07-05 04:07:43.053897,0.77,0.42
2024-07-05 04:07:43.067554,0.77,0.4
2024-07-05 04:07:43.176941,0.77,0.4
2024-07-05 04:07:43.189936,0.77,0.47
2024-07-05 04:07:43.299700,0.76,0.47
2024-07-05 04:07:43.313661,0.76,0.53
2024-07-05 04:07:43.422570,0.67,0.53
2024-07-05 04:07:43.436510,0.67,0.44
2024-07-05 04:07:43.545685,0.75,0.44
2024-07-05 04:07:43.559306,0.75,0.44
2024-07-05 04:07:43.668812,0.79,0.44
2024-07-05 04:07:43.682922,0.79,0.47
2024-07-05 04:07:43.791119,0.77,0.47
2024-07-05 04:07:43.805118,0.77,0.41
2024-07-05 04:07:43.915717,0.76,0.41
2024-07-05 04:07:43.928908,0.76,0.44
2024-07-05 04:07:44.037375,0.73,0.44
2024-07-05 04:07:44.051552,0.73,0.49
2024-07-05 04:07:44.161012,0.69,0.49
2024-07-05 04:07:44.174196,0.69,0.45
2024-07-05 04:07:44.283568,0.7,0.45
2024-07-05 04:07:44.297573,0.7,0.44
2024-07-05 04:07:44.405569,0.83,0.44
2024-07-05 04:07:44.419706,0.83,0.5
2024-07-05 04:07:44.529233,0.78,0.5
2024-07-05 04:07:44.543482,0.78,0.51
2024-07-05 04:07:44.652681,0.77,0.51
2024-07-05 04:07:44.666092,0.77,0.49
2024-07-05 04:07:44.775348,0.78,0.49
2024-07-05 04:07:44.789346,0.78,0.35
2024-07-05 04:07:44.898588,0.75,0.35
2024-07-05 04:07:44.911700,0.75,0.37
2024-07-05 04:07:45.021426,0.79,0.37
2024-07-05 04:07:45.035736,0.79,0.53
2024-07-05 04:07:45.144339,0.76,0.53
2024-07-05 04:07:45.157862,0.76,0.38
2024-07-05 04:07:45.267330,0.74,0.38
2024-07-05 04:07:45.281344,0.74,0.5
2024-07-05 04:07:45.637130,0.82,0.5
2024-07-05 04:07:45.650723,0.82,0.46
2024-07-05 04:07:45.759063,0.76,0.46
2024-07-05 04:07:45.773032,0.76,0.46
2024-07-05 04:07:45.883021,0.77,0.46
2024-07-05 04:07:45.897019,0.77,0.4
2024-07-05 04:07:46.005530,0.69,0.4
2024-07-05 04:07:46.018983,0.69,0.5
2024-07-05 04:07:46.128734,0.73,0.5
2024-07-05 04:07:46.141832,0.73,0.52
2024-07-05 04:07:46.251341,0.69,0.52
2024-07-05 04:07:46.266024,0.69,0.5
2024-07-05 04:07:46.374528,0.68,0.5
2024-07-05 04:07:46.388449,0.68,0.39
2024-07-05 04:07:46.620878,0.81,0.39
2024-07-05 04:07:46.634042,0.81,0.39
2024-07-05 04:07:46.743318,0.83,0.39
2024-07-05 04:07:46.756493,0.83,0.53
2024-07-05 04:07:46.866476,0.75,0.53
2024-07-05 04:07:46.879797,0.75,0.35
2024-07-05 04:07:46.989234,0.79,0.35
2024-07-05 04:07:47.003278,0.79,0.53
